Id,MSSubClass,MSZoning,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,SalePrice_log,MasVnrType,MasVnrArea,Electrical,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,MSZoning_labeled,LotShape_labeled,LandContour_labeled,Utilities_labeled,LotConfig_labeled,LandSlope_labeled,Neighborhood_labeled,Condition1_labeled,BldgType_labeled,HouseStyle_labeled,RoofStyle_labeled,RoofMatl_labeled,Exterior1st_labeled,Exterior2nd_labeled,ExterQual_labeled,Foundation_labeled,Heating_labeled,HeatingQC_labeled,CentralAir_labeled,KitchenQual_labeled,PavedDrive_labeled,SaleType_labeled,SaleCondition_labeled,MasVnrType_labeled,Electrical_labeled,BsmtQual_labeled,BsmtCond_labeled,BsmtExposure_labeled,BsmtFinType1_labeled
1118,20,RL,9764,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,TA,CBlock,702,0,192,894,GasA,Ex,Y,894,0,0,894,1,0,1,0,3,1,Gd,5,0,2,450,Y,0,0,0,0,0,0,0,5,WD,Normal,130000,11.77528972943772,None,0.0,SBrkr,TA,TA,No,BLQ,3,0,3,0,2,0,19,1,0,2,1,1,12,13,3,1,1,0,1,2,2,8,4,2,4,4,4,4,1
1119,80,RL,13825,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,5,Gable,CompShg,MetalSd,MetalSd,TA,CBlock,0,0,533,533,GasA,TA,Y,1021,580,0,1601,0,1,1,0,3,1,TA,6,0,1,300,Y,280,34,0,0,0,0,0,12,WD,Normal,140000,11.84939770159144,None,0.0,SBrkr,TA,TA,No,Unf,3,3,3,0,4,0,19,2,0,7,1,1,8,8,3,1,1,4,1,3,2,8,4,2,4,4,4,4,6
1120,20,RL,7560,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,BrkFace,Wd Sdng,TA,CBlock,369,0,671,1040,GasA,TA,Y,1040,0,0,1040,0,0,1,0,3,1,TA,6,0,1,286,Y,140,0,252,0,0,0,0,7,WD,Normal,133700,11.803353763090035,None,0.0,FuseA,TA,TA,No,LwQ,3,3,3,0,4,0,12,2,0,2,1,1,3,14,3,1,1,4,1,3,2,8,4,2,0,4,4,4,3
1121,30,RM,8263,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,1Fam,1Story,6,Gable,CompShg,BrkFace,BrkFace,TA,BrkTil,0,0,1012,1012,GasA,TA,Y,1012,0,0,1012,0,0,1,0,2,1,TA,6,1,1,308,Y,0,22,112,0,0,0,0,5,WD,Normal,118400,11.681824001432043,None,0.0,FuseA,TA,TA,No,Unf,4,3,0,0,4,1,9,2,0,2,1,1,3,3,3,0,1,4,1,3,2,8,4,2,0,4,4,4,6
1122,20,RL,10084,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,24,0,1528,1552,GasA,Ex,Y,1552,0,0,1552,0,0,2,0,3,1,Gd,7,0,3,782,Y,144,20,0,0,0,0,0,7,New,Partial,212900,12.26857785088157,BrkFace,196.0,SBrkr,Gd,TA,Av,GLQ,3,3,3,0,4,0,5,2,0,2,1,1,12,13,2,2,1,0,1,2,2,6,5,1,4,2,4,0,2
1123,20,RL,8926,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,1Story,4,Gable,CompShg,AsbShng,AsbShng,TA,CBlock,0,0,672,672,GasA,Ex,Y,960,0,0,960,0,0,1,0,3,1,TA,5,0,1,288,Y,64,0,0,0,160,0,0,10,COD,Abnorml,112000,11.626254150277232,None,0.0,FuseA,TA,TA,No,Unf,3,0,3,0,0,0,7,2,0,2,1,1,0,0,3,1,1,0,1,3,2,0,0,2,0,4,4,4,6
1124,20,RL,9405,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,Hip,CompShg,VinylSd,VinylSd,TA,CBlock,0,0,698,698,GasA,Ex,Y,698,0,0,698,0,1,1,0,2,1,TA,4,0,0,0,Y,0,200,0,0,0,0,0,6,WD,Normal,118000,11.678439903447801,None,0.0,SBrkr,TA,TA,No,Unf,3,3,3,0,4,0,7,2,0,2,3,1,12,13,3,1,1,0,1,3,2,8,4,2,4,4,4,4,6
1125,80,RL,9125,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,Gable,CompShg,HdBoard,HdBoard,TA,PConc,0,0,384,384,GasA,Gd,Y,812,670,0,1482,0,0,2,1,3,1,Gd,7,1,2,392,Y,100,25,0,0,0,0,0,7,WD,Normal,163900,12.00701176473192,BrkFace,170.0,SBrkr,Gd,TA,No,Unf,3,0,3,0,4,0,8,2,0,7,1,1,6,6,3,2,1,2,1,2,2,8,4,1,4,2,4,4,6
1126,20,RL,10434,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,Gable,CompShg,Plywood,Plywood,TA,CBlock,0,0,1005,1005,GasA,TA,Y,1005,0,0,1005,0,0,1,0,2,1,Fa,5,1,2,672,Y,0,0,0,0,0,0,0,11,WD,Normal,115000,11.652687407345388,None,0.0,SBrkr,TA,TA,No,Unf,3,3,3,0,4,0,12,2,0,2,1,1,9,10,3,1,1,4,1,1,2,8,4,2,4,4,4,4,6
1127,120,RL,3684,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,Hip,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,1373,1373,GasA,Ex,Y,1555,0,0,1555,0,0,2,0,2,1,Gd,7,1,3,660,Y,143,20,0,0,0,0,0,6,WD,Normal,174000,12.066810578196666,BrkFace,130.0,SBrkr,Gd,TA,No,Unf,3,3,3,0,4,0,0,2,4,2,3,1,12,13,2,2,1,0,1,2,2,8,4,1,4,2,4,4,6
1128,20,RL,14572,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,1Story,7,Hip,CompShg,VinylSd,VinylSd,Gd,PConc,1300,0,230,1530,GasA,Ex,Y,1530,0,0,1530,1,0,2,0,3,1,Gd,7,1,3,630,Y,144,36,0,0,0,0,0,11,WD,Family,259000,12.464583340681674,None,0.0,SBrkr,Gd,TA,Av,GLQ,3,2,3,0,0,0,8,2,0,2,3,1,12,13,2,2,1,0,1,2,2,8,3,2,4,2,4,0,2
1129,60,RL,11796,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,847,847,GasA,Ex,Y,847,1112,0,1959,0,0,2,1,4,1,Gd,8,1,2,434,Y,100,48,0,0,0,0,0,7,WD,Normal,215000,12.2783933071098,None,0.0,SBrkr,Gd,TA,Av,Unf,3,0,3,0,4,0,8,2,0,5,1,1,12,13,2,2,1,0,1,2,2,8,4,2,4,2,4,0,6
1130,90,RM,7200,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Duplex,SFoyer,5,Gable,CompShg,MetalSd,MetalSd,TA,CBlock,936,0,0,936,GasA,TA,Y,936,0,0,936,1,0,1,0,2,1,TA,4,0,2,672,Y,49,0,0,0,0,0,0,8,WD,Normal,140000,11.84939770159144,BrkFace,180.0,SBrkr,Gd,TA,Gd,GLQ,4,3,3,0,4,0,17,2,2,6,1,1,8,8,3,1,1,4,1,3,2,8,4,1,4,2,4,1,2
1131,50,RL,7804,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,4,Gable,CompShg,WdShing,Plywood,TA,BrkTil,622,0,500,1122,GasA,TA,Y,1328,653,0,1981,1,0,2,0,4,1,Gd,7,2,2,576,Y,431,44,0,0,0,0,0,12,WD,Normal,135000,11.813030057420567,None,0.0,SBrkr,TA,TA,No,BLQ,3,3,3,0,4,0,18,2,0,0,1,1,14,10,3,0,1,4,1,2,2,8,4,2,4,4,4,4,1
1132,20,RL,10712,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,TA,PConc,212,0,762,974,GasA,TA,Y,974,0,0,974,0,0,1,0,3,1,TA,5,0,0,0,Y,0,28,0,0,0,0,0,9,Oth,Abnorml,93500,11.44571671527678,None,0.0,SBrkr,Gd,TA,Mn,BLQ,3,3,3,0,4,0,11,2,0,2,1,1,6,6,3,2,1,4,1,3,2,7,0,2,4,2,4,2,1
1133,70,RM,9900,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,2Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkTil,0,0,1008,1008,GasW,TA,Y,1178,1032,0,2210,0,0,2,0,5,1,Fa,8,0,1,205,N,0,48,0,0,0,0,0,5,WD,Normal,117500,11.67419361256635,None,0.0,SBrkr,TA,TA,Mn,Unf,4,3,3,0,4,0,17,2,0,5,1,1,13,14,3,0,2,4,1,1,0,8,4,2,4,4,4,2,6
1134,60,RL,9828,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,584,0,544,1128,GasA,Ex,Y,1142,878,0,2020,0,0,2,1,3,1,Gd,8,1,2,466,Y,0,155,0,0,0,0,0,6,WD,Normal,239500,12.386308695833106,None,0.0,SBrkr,Gd,TA,No,GLQ,3,0,3,0,4,0,20,2,0,5,1,1,12,13,2,2,1,0,1,2,2,8,4,2,4,2,4,4,2
1135,60,RL,8773,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,916,916,GasA,Gd,Y,916,684,0,1600,0,0,2,1,3,1,TA,7,1,2,460,Y,100,38,0,0,0,0,0,8,WD,Normal,169000,12.037653993905211,None,0.0,SBrkr,Gd,TA,Av,Unf,3,0,1,0,4,0,8,2,0,5,1,1,12,13,3,2,1,2,1,3,2,8,4,2,4,2,4,0,6
1136,30,RM,6180,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkTil,0,0,960,960,GasA,TA,N,986,0,0,986,0,0,1,0,2,1,TA,5,1,1,180,Y,0,128,0,0,0,0,0,5,WD,Normal,102000,11.532728092266408,None,0.0,SBrkr,TA,TA,No,Unf,4,3,3,0,0,0,3,2,0,2,1,1,13,14,3,0,1,4,0,3,2,8,4,2,4,4,4,4,6
1137,50,RL,9600,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,6,Gable,CompShg,VinylSd,VinylSd,TA,CBlock,280,0,752,1032,GasA,TA,Y,1032,220,0,1252,0,0,1,0,3,1,TA,6,0,1,288,Y,0,0,96,0,0,0,0,4,WD,Abnorml,119000,11.686878772093667,None,0.0,FuseA,TA,TA,No,BLQ,3,3,3,0,4,0,12,2,0,0,1,1,12,13,3,1,1,4,1,3,2,8,0,2,0,4,4,4,1
1138,50,RL,6342,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,VinylSd,TA,CBlock,0,0,780,780,GasA,Gd,N,780,240,0,1020,0,0,1,0,2,1,TA,6,0,0,0,N,0,0,176,0,0,0,0,5,WD,Normal,94000,11.451050061252142,None,0.0,SBrkr,TA,TA,No,Unf,3,3,3,0,4,0,19,1,0,0,1,1,12,13,3,1,1,2,0,3,0,8,4,2,4,4,4,4,6
1139,20,RL,9819,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,1Fam,1Story,6,Gable,CompShg,Plywood,ImStucc,TA,PConc,1567,0,0,1567,GasA,TA,Y,1567,0,0,1567,1,0,2,0,2,1,Gd,5,2,2,714,Y,264,32,0,0,0,0,0,5,WD,Normal,196000,12.185869938212655,None,0.0,SBrkr,TA,TA,Gd,ALQ,3,0,3,0,4,1,11,2,0,2,1,1,9,7,3,2,1,4,1,2,2,8,4,2,4,4,4,1,0
1140,30,RL,8731,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,Gable,CompShg,Stucco,Stucco,TA,BrkTil,645,0,270,915,GasA,TA,Y,1167,0,0,1167,0,0,1,0,3,1,TA,6,1,2,495,Y,0,0,216,0,126,0,0,5,WD,Normal,144000,11.877568578558138,None,0.0,SBrkr,TA,TA,No,BLQ,3,0,3,0,4,0,3,2,0,2,1,1,11,12,3,0,1,4,1,3,2,8,4,2,4,4,4,4,1
1141,20,RL,7350,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,852,0,100,952,GasA,TA,Y,952,0,0,952,1,0,1,0,2,1,TA,4,0,2,840,Y,0,0,0,0,0,0,0,6,COD,Abnorml,139000,11.842229212112828,None,0.0,SBrkr,TA,TA,Mn,ALQ,3,3,3,0,0,0,12,2,0,2,1,1,6,6,3,1,1,4,1,3,2,0,0,2,4,4,4,2,0
1142,60,RL,10304,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,1Fam,2Story,5,Gable,CompShg,Plywood,Plywood,TA,CBlock,381,0,399,780,GasA,Ex,Y,1088,780,0,1868,1,0,2,1,4,1,Gd,9,1,2,484,Y,448,96,0,0,0,0,0,10,WD,Normal,197500,12.193493863323313,BrkFace,44.0,SBrkr,TA,TA,No,ALQ,3,0,3,0,1,0,14,4,0,5,1,1,9,10,3,1,1,0,1,2,2,8,4,1,4,4,4,4,0
1143,60,RL,9965,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,Hip,CompShg,VinylSd,VinylSd,Gd,PConc,1150,0,316,1466,GasA,Ex,Y,1466,1362,0,2828,1,0,3,0,4,1,Gd,11,1,3,1052,Y,125,144,0,0,0,0,0,4,New,Partial,424870,12.959538518762063,Stone,340.0,SBrkr,Ex,TA,Gd,GLQ,3,3,3,0,4,0,5,2,0,5,3,1,12,13,2,2,1,0,1,2,2,6,5,3,4,0,4,1,2
1144,20,RL,9000,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Plywood,TA,CBlock,288,0,718,1006,GasA,TA,Y,1006,0,0,1006,0,0,1,0,3,1,TA,5,0,0,0,Y,0,24,0,0,0,0,0,7,WD,Normal,80000,11.289781913656018,None,0.0,SBrkr,TA,TA,No,GLQ,3,3,3,0,4,0,19,2,0,2,1,1,13,10,3,1,1,4,1,3,2,8,4,2,4,4,4,4,2
1145,190,RL,12180,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,2fmCon,1.5Fin,4,Gable,CompShg,MetalSd,MetalSd,TA,BrkTil,348,0,324,672,Grav,Fa,N,672,252,0,924,1,0,1,0,2,1,Fa,5,0,1,280,Y,0,0,0,0,0,0,0,7,WD,Normal,80000,11.289781913656018,None,0.0,FuseA,Gd,TA,No,BLQ,3,3,3,0,4,0,7,2,1,0,1,1,8,8,3,0,3,1,0,1,2,8,4,2,0,2,4,4,1
1146,50,RM,6240,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,TA,BrkTil,0,0,1042,1042,GasA,Ex,Y,1042,534,0,1576,0,0,1,0,3,1,TA,8,1,1,225,Y,0,0,0,0,0,0,0,8,WD,Family,149000,11.911701584927597,None,0.0,SBrkr,TA,TA,No,Unf,4,3,3,0,4,0,3,2,0,0,1,1,8,8,3,0,1,0,1,3,2,8,3,2,4,4,4,4,6
1147,20,RL,11200,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,Wd Shng,Gd,CBlock,1258,0,40,1298,GasA,TA,Y,1298,0,0,1298,1,0,2,0,3,1,Gd,5,1,2,403,Y,165,26,0,0,0,0,0,5,WD,Normal,180000,12.100712129872347,BrkFace,85.0,SBrkr,Gd,TA,No,GLQ,3,3,3,0,4,0,20,2,0,2,1,1,13,15,2,1,1,4,1,2,2,8,4,1,4,2,4,4,2
1148,70,RL,12000,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,Gable,CompShg,MetalSd,MetalSd,TA,CBlock,275,0,429,704,GasA,Ex,Y,860,704,0,1564,0,0,1,1,3,1,Fa,7,1,1,234,Y,0,0,0,0,0,0,0,7,WD,Normal,174500,12.069680020624618,None,0.0,SBrkr,TA,TA,No,Rec,3,3,0,0,4,0,6,2,0,5,1,1,8,8,3,1,1,0,1,1,2,8,4,2,4,4,4,4,5
1149,50,RM,5700,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,7,Gable,CompShg,Wd Sdng,Wd Sdng,TA,PConc,0,0,572,572,GasA,TA,Y,572,539,0,1111,0,0,1,0,2,1,TA,5,1,1,288,Y,0,0,176,0,0,0,0,8,WD,Normal,116900,11.66907414746016,None,0.0,SBrkr,TA,TA,No,Unf,4,3,3,0,4,0,17,2,0,0,1,1,13,14,3,2,1,4,1,3,2,8,4,2,4,4,4,4,6
1150,70,RM,9000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,1Fam,2Story,7,Hip,CompShg,VinylSd,VinylSd,TA,PConc,624,0,26,650,GasA,Ex,Y,832,650,0,1482,0,1,1,0,3,1,TA,7,0,2,324,Y,0,0,0,0,0,0,0,7,WD,Normal,143000,11.870599909242044,None,0.0,SBrkr,TA,TA,No,ALQ,4,3,3,0,4,0,17,0,0,5,3,1,12,13,3,2,1,0,1,3,2,8,4,2,4,4,4,4,0
1151,20,RL,8280,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,BrkFace,BrkFace,TA,CBlock,0,0,932,932,GasA,Ex,Y,932,0,0,932,0,0,1,0,2,1,Gd,4,1,1,306,Y,0,0,214,0,0,0,0,11,WD,Normal,124000,11.728036844587175,None,0.0,FuseA,TA,TA,No,Unf,3,0,3,0,4,0,12,2,0,2,1,1,3,3,3,1,1,0,1,2,2,8,4,2,0,4,4,4,6
1152,20,RL,17755,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,Plywood,TA,CBlock,176,0,1290,1466,GasA,TA,Y,1466,0,0,1466,0,0,1,1,3,1,Fa,6,2,2,528,Y,0,140,0,0,100,0,0,11,WD,Normal,149900,11.917723684090689,BrkFace,132.0,SBrkr,TA,TA,No,BLQ,3,3,3,0,4,0,7,2,0,2,1,1,6,10,3,1,1,4,1,1,2,8,4,1,4,4,4,4,1
1153,20,RL,14115,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,Gable,CompShg,Stone,Stone,TA,PConc,296,547,230,1073,GasA,Ex,Y,1811,0,0,1811,0,0,1,0,2,1,Ex,6,1,2,470,Y,0,0,280,0,0,0,0,7,WD,Abnorml,230000,12.345834587905333,None,0.0,SBrkr,TA,TA,No,ALQ,3,0,3,0,4,0,6,2,0,2,1,1,10,11,3,2,1,0,1,0,2,8,0,2,4,4,4,4,0
1154,30,RM,5890,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,BrkTil,538,0,278,816,GasA,Ex,Y,816,0,0,816,0,0,1,0,2,1,TA,5,0,1,432,Y,0,0,96,0,0,0,0,6,WD,Normal,120500,11.699405031912846,None,0.0,SBrkr,TA,TA,Av,ALQ,4,3,3,0,0,0,9,2,0,2,1,1,13,14,2,0,1,0,1,3,2,8,4,2,4,4,4,0,0
1155,60,RL,13700,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,TA,CBlock,454,0,410,864,GasA,TA,Y,902,918,0,1820,0,0,1,2,4,1,Gd,8,2,2,492,Y,60,84,0,0,273,0,0,5,WD,Normal,201800,12.215032386901646,Stone,288.0,SBrkr,TA,TA,Gd,ALQ,3,0,3,0,4,0,12,2,0,5,1,1,12,13,3,1,1,4,1,2,2,8,4,3,4,4,4,1,0
1156,20,RL,10768,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,1Fam,1Story,5,Gable,CompShg,Plywood,Plywood,Gd,CBlock,1157,0,280,1437,GasA,TA,Y,1437,0,0,1437,1,0,2,0,3,1,Gd,6,1,2,528,Y,0,21,0,0,180,0,0,7,WD,Normal,218000,12.292250341771226,None,0.0,SBrkr,Gd,TA,Gd,ALQ,3,0,3,0,0,0,24,2,0,2,1,1,9,10,2,1,1,4,1,2,2,8,4,2,4,2,4,1,0
1157,80,RL,9350,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,Gable,CompShg,BrkFace,BrkFace,TA,PConc,633,0,586,1219,GasA,Gd,Y,1265,0,0,1265,0,1,2,0,3,1,Gd,6,1,2,502,Y,0,92,0,96,0,0,0,10,WD,Normal,179900,12.100156419938624,None,0.0,SBrkr,TA,TA,Gd,ALQ,3,3,3,0,4,0,12,2,0,7,1,1,3,3,3,2,1,2,1,2,2,8,4,2,4,4,4,1,0
1158,120,RL,5001,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,904,0,410,1314,GasA,Ex,Y,1314,0,0,1314,1,0,2,0,2,1,Gd,6,1,2,626,Y,172,62,0,0,0,0,0,7,WD,Normal,230000,12.345834587905333,Stone,166.0,SBrkr,Gd,TA,No,GLQ,3,0,3,0,4,0,16,2,3,2,1,1,12,13,2,2,1,0,1,2,2,8,4,3,4,2,4,4,2
1159,20,RL,11932,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,1580,1580,GasA,Ex,Y,1580,0,0,1580,0,0,2,0,3,1,Gd,7,0,3,830,Y,0,24,0,0,0,0,0,6,ConLD,Partial,235128,12.367885325692589,Stone,186.0,SBrkr,Gd,TA,No,Unf,3,3,3,0,2,0,21,1,0,2,1,1,12,13,2,2,1,0,1,2,2,3,5,3,4,2,4,4,6
1160,60,RL,9120,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,2Story,6,Hip,CompShg,HdBoard,HdBoard,Gd,CBlock,442,0,459,901,GasA,TA,Y,943,933,0,1876,0,0,2,1,4,1,Gd,8,1,2,540,Y,0,69,0,0,0,0,0,7,WD,Normal,185000,12.128111104060462,BrkFace,270.0,SBrkr,TA,TA,No,ALQ,3,3,3,0,4,0,14,2,0,5,3,1,6,6,2,1,1,4,1,2,2,8,4,1,4,4,4,4,0
1161,160,RL,2280,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,6,Gable,CompShg,Plywood,Brk Cmn,TA,CBlock,311,0,544,855,GasA,Fa,Y,855,601,0,1456,0,0,2,1,3,1,TA,7,1,2,440,Y,26,0,0,0,0,0,0,7,WD,Normal,146000,11.891361900690473,None,0.0,SBrkr,Gd,TA,No,ALQ,3,3,3,0,4,0,13,2,3,5,1,1,9,2,3,1,1,1,1,3,2,8,4,2,4,2,4,4,0
1162,20,RL,14778,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,Gd,CBlock,728,0,568,1296,GasA,Ex,Y,1640,0,0,1640,1,0,1,0,3,1,Gd,7,1,2,924,Y,108,0,0,216,0,0,0,11,WD,Normal,224000,12.319401330837177,BrkFace,72.0,SBrkr,TA,TA,No,BLQ,3,0,2,0,1,0,6,4,0,2,3,1,6,6,2,1,1,0,1,2,2,8,4,1,4,4,4,4,1
1163,20,RL,8724,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,TA,CBlock,492,0,402,894,GasA,Gd,Y,894,0,0,894,0,0,1,0,3,1,TA,5,1,2,450,Y,0,0,0,0,0,0,0,5,WD,Normal,129000,11.76756768334381,None,0.0,SBrkr,Gd,TA,No,BLQ,3,3,3,0,4,0,19,2,0,2,1,1,12,13,3,1,1,2,1,3,2,8,4,2,4,2,4,4,1
1164,90,RL,12900,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Duplex,SFoyer,4,Gable,CompShg,Plywood,Plywood,TA,CBlock,1198,0,0,1198,GasA,TA,Y,1258,0,0,1258,2,0,0,2,0,2,TA,6,0,2,400,Y,120,0,0,0,0,0,0,1,WD,Alloca,108959,11.598726943661342,None,0.0,SBrkr,Gd,TA,Av,GLQ,3,3,3,0,4,0,19,1,2,6,1,1,9,10,3,1,1,4,1,3,2,8,2,2,4,2,4,0,2
1165,80,RL,16157,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,5,Gable,CompShg,Plywood,Plywood,TA,PConc,680,391,289,1360,GasA,Ex,Y,1432,0,0,1432,1,0,1,1,2,1,Gd,5,1,2,588,Y,168,180,0,0,0,0,0,6,WD,Normal,194000,12.175613438045465,None,0.0,SBrkr,Gd,TA,Gd,ALQ,3,0,3,0,2,0,24,1,0,7,1,1,9,10,3,2,1,0,1,2,2,8,4,2,4,2,4,1,0
1166,20,RL,9541,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,1502,1502,GasA,Ex,Y,1502,0,0,1502,0,0,2,0,3,1,Gd,7,0,2,644,Y,0,114,0,0,0,0,0,9,New,Partial,233170,12.359523080243038,Stone,268.0,SBrkr,Gd,TA,No,Unf,3,0,3,0,4,0,16,2,0,2,1,1,12,13,2,2,1,0,1,2,2,6,5,3,4,2,4,4,6
1167,20,RL,10475,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,1694,1694,GasA,Ex,Y,1694,0,0,1694,0,0,2,0,3,1,Gd,7,0,3,776,Y,160,33,0,0,0,0,0,2,WD,Normal,245350,12.41044104151805,Stone,72.0,SBrkr,Gd,TA,Av,Unf,3,0,3,0,0,0,5,2,0,2,1,1,12,13,2,2,1,0,1,2,2,8,4,3,4,2,4,0,6
1168,60,RL,10852,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,TA,PConc,786,0,173,959,GasA,Ex,Y,959,712,0,1671,1,0,2,1,3,1,TA,7,1,2,472,Y,0,38,0,0,0,0,0,2,WD,Normal,173000,12.061046873479915,None,0.0,SBrkr,Gd,TA,No,GLQ,3,0,3,0,4,0,8,6,0,5,1,1,12,13,3,2,1,0,1,3,2,8,4,2,4,2,4,4,2
